year,country,economic_freedom,quartile,property_rights,foreign_currency,sound_money,control_movement,trade,credit_market_reg,regulation,suicides_no,population,percentage_suicides
2002,Peru,7.42,1.0,4.616534764,10.0,9.717051558,7.647435897,8.201303419,9.36269356,7.009500527999999,250.0,2862243.833795014,0.008734406099445695
2003,Peru,7.41,1.0,4.6403442880000005,10.0,9.560297133999999,7.647435897,8.198803418999999,9.320737167999999,7.0224991910000005,235.0,3026785.706371191,0.007764011819711583
2004,Peru,7.43,2.0,4.649254895,10.0,9.614302695,7.657999277999999,7.959401338999999,9.42573199,7.162723242999999,219.0,3191327.5789473685,0.006862347865656438
2005,Peru,7.39,2.0,4.562998051,10.0,9.675430615,8.442387821,8.055979492,8.839140286000001,6.926678315,198.0,3355869.4515235457,0.005900110324914729
2006,Peru,7.41,2.0,4.928803655,10.0,9.444288447,8.520130064,8.144544559,8.666666667000001,6.793064273,229.0,3520411.3240997232,0.006504921695721516
2007,Peru,7.39,2.0,4.882803348,10.0,9.171078791000001,8.674285134,8.346241388,8.447109911,6.740190032999999,407.0,3684953.1966759004,0.011044916401303116
2008,Peru,7.5,1.0,5.081795769,10.0,9.015162749,8.579383265,8.425975698,8.503162999,7.124074694,403.0,3849495.0692520775,0.010468905473317032
2009,Peru,7.51,1.0,5.0892944380000005,10.0,9.233850346,8.254736989,8.561876633999999,8.422628957999999,7.130325355,150.0,4014036.941828255,0.003736886385795946
2010,Peru,7.64,1.0,5.100036558,10.0,9.271921192999999,8.459057478,8.62841563,9.333333332999999,7.667556871,261.0,4178578.814404432,0.006246142805785513
2011,Peru,7.62,1.0,4.908701269,10.0,9.443011141,8.149942328,8.561350621,9.333333332999999,7.635108912000001,478.0,4343120.68698061,0.011005911059135485
2012,Peru,7.57,1.0,4.8360967939999995,10.0,9.317897559,8.077781785,8.466181461,9.333333332999999,7.626336372000001,591.0,4507662.559556787,0.013111008026699091
2013,Peru,7.52,1.0,4.702611043,10.0,9.287474681,7.953938149,8.436717004,9.666666667000001,7.718623891,344.0,4672204.432132964,0.007362691530236755
2014,Peru,7.53,1.0,4.725673173000001,10.0,9.382411358999999,8.421890634,8.416060456,9.649333333,7.715411577,402.0,4836746.304709141,0.008311372453184194
2015,Peru,7.47,1.0,4.80139976,10.0,9.564613148,8.077222382,8.225183656,9.321,7.533933704,264.0,5001288.177285318,0.005278640035161867
1980,Philippines,5.15,3.0,2.7198681560000004,0.0,6.098588321,2.0,5.1111111110000005,6.595595596,5.3401765469999996,189.40540540540542,6816700.0,0.002778549817439603
1995,Philippines,7.1,2.0,4.549672958,10.0,8.795036075,6.605,7.1015277779999995,9.186979404,6.878314616,558.0,8647000.0,0.006453105123164103
2000,Philippines,6.97,2.0,4.6586668,10.0,9.233489172,4.604217885,7.068236553999999,9.032487137,7.0364634520000005,1403.0,9850796.0,0.014242503854510844
2001,Philippines,6.76,2.0,4.184408908,10.0,9.236723121,4.604217885,7.102569644,9.032487137,6.379882227,1204.0,9985839.0,0.012057074022523295
2002,Philippines,6.95,2.0,4.041992700000001,10.0,9.257222008,3.134615385,6.805042735,9.032487137,6.758292777,1301.0,10117670.0,0.01285869177389656
2003,Philippines,7.0,2.0,4.086966245,10.0,9.553326618,3.0512820510000003,6.732264957000001,9.019899988999999,6.666530923,1544.0,10247489.0,0.01506710570755431
2006,Philippines,7.05,2.0,4.6863406030000005,5.0,8.069952166,2.348185785,6.756340426,9.254171976,6.9351110160000005,1788.0,10602914.0,0.016863288714781616
2007,Philippines,6.86,3.0,4.550880897,5.0,8.183645259,2.339988934,6.6997424379999995,8.263993952,6.585804723,1698.0,10679730.0,0.01589927835254262
2008,Philippines,6.72,3.0,4.401683523,5.0,7.7779434389999995,2.2193975409999998,6.6067521739999995,8.309904377999999,6.597700831,1820.0,10735591.0,0.016952955827024333
2009,Philippines,6.66,3.0,4.169604137,5.0,7.978166838,2.239635636,6.680709365,8.236385841,6.569382009,2074.0,10758565.0,0.019277663889189684
2010,Philippines,7.05,2.0,3.989568868,10.0,9.291430144,2.29466563,6.685168843,9.143524698,7.15873828,2116.0,10738646.0,0.019704532582599334
2011,Philippines,7.22,2.0,4.236177393,10.0,9.283307197000001,2.398917195,6.7352767270000005,9.202376093,7.23537113,2449.0,10788943.0,0.022699165247235063
2013,Philippines,7.54,1.0,4.642345526000001,10.0,9.431361325,5.654044482000001,7.565956647,9.320667919,7.543778317,827.8356164383562,11120463.0,0.007444254941888267
2014,Philippines,7.4,2.0,4.565803545,10.0,9.365698225,5.466268707,7.084138097,9.333333332999999,7.451534787999999,938.3013698630136,11441280.0,0.00820101745489153
1980,Poland,4.595000000000001,2.0,4.5912648560000004,5.0,7.417333332999999,0.0,3.2251510082500006,0.24024024,3.098133067,1159.2328767123288,4208500.0,0.027545036870911935
1985,Poland,3.68,4.0,4.695598158,5.0,4.4335,0.0,1.9244444440000001,0.38038038,3.1333972310000004,4945.0,4405400.0,0.11224860398601716
1990,Poland,3.51,4.0,6.071039146,10.0,2.5,0.0,4.966666667,0.43710377,2.026201885,4970.0,4878200.0,0.10188184166290845
1995,Poland,5.28,3.0,6.708922771,10.0,6.026,5.207083333,6.822326389,3.940689457,4.218897226,5499.0,5405400.0,0.10173160173160173
2000,Poland,6.55,3.0,5.942086477,5.0,7.489850812,3.776525385,7.121787179,7.614846535,6.423337991,5841.0,5689712.0,0.10265897465460466
2001,Poland,6.47,3.0,5.435925232000001,5.0,7.820835162000001,3.776525385,6.9974023270000005,8.840574156,6.387061294,5855.0,5704557.0,0.10263724247123834
2002,Poland,6.59,3.0,5.522863955,5.0,8.00288368,4.653846154,7.2742948720000005,8.452851899,6.775546883,5925.0,5674795.0,0.1044090579483488
2003,Poland,6.49,3.0,5.055491821,5.0,8.177478907000001,4.153846154,7.172905983,8.301437496,6.6885674779999995,5836.0,5627506.0,0.10370490942168697
2004,Poland,6.81,2.0,5.449113392,10.0,9.149461817,4.172657561,7.327657681,8.233259422,6.796056062999999,6072.0,5572711.0,0.10895953513469477
2005,Poland,6.89,2.0,5.52797237,10.0,9.266233539,4.529311263,7.277179246,8.616672077999999,6.977738297,6045.0,5514733.0,0.10961546098423985
2006,Poland,6.94,2.0,6.114954308,10.0,9.311663523,4.6505763689999995,7.31421355,8.739791262,6.861204422999999,5805.0,5452440.0,0.10646609591302243
2007,Poland,6.86,3.0,5.5063672310000005,10.0,9.215073571,5.022246827,7.461955052,8.626507545,6.874631904,5284.0,5391795.0,0.09800075855999718
2008,Poland,7.0,2.0,5.727752925,10.0,9.213992934,5.201290967,7.50297377,8.729132171,6.967136599,5682.0,5338758.0,0.10642924815097445
2009,Poland,7.16,2.0,6.161716595,10.0,9.323235625,4.680392909,7.423189552,8.584684685,7.27447674,6477.0,5294575.0,0.12233276514167804
2010,Poland,7.12,2.0,6.211829244,10.0,9.391090039,4.50569743,7.424745274,7.948433541,7.219967746,6357.0,5226127.0,0.1216388350302241
2011,Poland,7.24,2.0,6.323343218,10.0,9.529529135,4.554884165,7.341815692999999,8.543467228999999,7.5198321020000005,6113.0,5201212.0,0.11753029870730129
2012,Poland,7.32,2.0,6.237494024,10.0,9.552792823999999,4.600322392,7.351330304,8.655408157,7.683210234,6368.0,5186397.0,0.12278273336962056
2013,Poland,7.25,2.0,5.924226966,10.0,9.58982372,5.361761984,7.613477781,8.10315673,7.474743136,6218.0,5168551.0,0.12030451087742
2014,Poland,7.43,2.0,5.991672157000001,10.0,9.708762766,5.539490708,8.035922413,8.728333333,7.694407976,5934.0,5170670.0,0.1147626903283327
2015,Poland,7.36,2.0,5.7910935189999995,10.0,9.620805682,5.494241883,7.950735842,8.843333333,7.6945131479999995,5420.0,5194280.0,0.10434554933503777
1980,Portugal,5.62,2.0,7.9995216870000005,0.0,5.611888700000001,2.0,6.733333332999999,4.422118346,4.1000425069999995,729.0,1225200.0,0.05950048971596474
1985,Portugal,5.46,2.0,6.079271509,0.0,5.610435391,2.0,6.933333332999999,6.1675349829999995,4.8114174919999995,983.0,1216115.0,0.08083117139415269
1990,Portugal,6.2,2.0,7.734516999999999,0.0,6.051953301,5.0,7.552592593,5.763038289,4.447631645,870.0,1264949.0,0.06877747640418705
1995,Portugal,7.4,1.0,8.042194346,10.0,9.180925978,8.31875,8.800520833,6.651624469,5.5019977860000004,809.0,1319819.0,0.06129628380861315
2000,Portugal,7.46,1.0,7.061453037000001,10.0,9.511851819,7.9859525,8.945945625,7.880228692999999,6.289472084,524.0,1428612.0,0.03667895831758378
2001,Portugal,7.36,2.0,7.051181136,10.0,9.497327294,7.602375577,8.949991008,7.640360191,5.783310734,761.0,1448912.0,0.05252216835805073
2002,Portugal,7.4,1.0,7.012220179,10.0,9.613481099,6.493589743999999,8.554230769,8.880736998,6.37858035,1210.0,1468439.0,0.08240042657543147
2003,Portugal,7.39,1.0,6.916982084,10.0,9.601762124,6.743589743999999,8.677008547,8.83310548,6.386512701,1156.0,1483262.0,0.07793633221912245
2004,Portugal,7.44,1.0,7.005256731,10.0,9.608245108,6.715134459,8.419776301,8.671473995,6.716290197,1971.8918918918919,1494300.0,0.1319609109209591
2005,Portugal,7.25,2.0,7.317603191,10.0,9.539073224,5.715411748999999,7.977431662000001,7.09430264,6.168253624,1248.0,1506593.0,0.08283590856986592
2006,Portugal,7.41,2.0,7.478213141,10.0,9.467522332,6.723509056,8.185989322000001,7.382576863,6.188043792999999,524.1081081081081,1520281.0,0.03447442335384762
2007,Portugal,7.4,2.0,7.172955705,10.0,9.561795001,6.62471601,8.120042114,8.22039395,6.433332667,1020.0,1535559.0,0.06642532133249195
2008,Portugal,7.21,2.0,6.9174384170000005,10.0,9.550956067000001,6.375986427000001,8.024597825,8.224517912,6.404859407000001,1038.0,1552092.0,0.06687747891233252
2009,Portugal,7.17,2.0,6.805971932,10.0,9.607184676000001,6.412882412999999,8.111799685,8.144739615,6.375332768,1025.0,1570466.0,0.06526725188574602
2010,Portugal,7.0,2.0,6.690204465,10.0,9.751495635,6.200025198,8.079453143,6.528247577999999,6.012348304,1099.0,1588670.0,0.06917736219605078
2011,Portugal,7.27,2.0,6.784417113,10.0,9.693161516,5.889790291000001,8.015569705,8.32310987,6.796389183,1017.0,1603401.0,0.06342767654504394
2012,Portugal,7.31,2.0,6.886118138,10.0,9.718053565,5.762661952,7.889655191,7.628415679,6.891811996,1076.0,1613054.0,0.06670576434514902
2013,Portugal,7.52,1.0,6.9883240760000005,10.0,9.864529704,5.995073078,7.948875636,8.317215022000001,7.402249717999999,1052.0,1615851.0,0.06510501277654933
2014,Portugal,7.6,1.0,6.99053755,10.0,9.815901357000001,6.391849982,8.388427043,8.36,7.236282608,1222.0,1613721.0,0.07572560560344695
1995,Qatar,7.4535294117647055,1.0,6.663042423882353,10.0,8.854744741882353,4.941503346499999,8.158475605705881,8.790538127941177,7.675502857470589,0.0,116596.0,0.0
2001,Qatar,7.434705882352941,1.0,6.557682041176471,10.0,8.68937540517647,4.427668897666667,8.085805067941175,8.919531195588235,7.839122888294118,23.0,141836.0,0.016215911334216983
2004,Qatar,7.406470588235294,1.0,6.399641467117648,10.0,8.441321400117648,3.6569172244166666,7.976799261294117,9.113020797058823,8.084552934529412,21.0,190116.0,0.011045887773780218
2005,Qatar,7.397058823529411,1.0,6.3469612757647065,10.0,8.358636731764706,3.4,7.940463992411764,9.177517330882353,8.166362949941176,17.0,225317.0,0.007544925593719071
2006,Qatar,7.3876470588235295,1.0,6.2942810844117645,10.0,8.275952063411765,3.7092290776,7.904128723529411,9.242013864705882,8.248172965352941,29.0,252854.0,0.011469069107073647
2007,Qatar,7.378235294117647,1.0,6.241600893058823,10.0,8.193267395058824,4.018458155199999,7.8677934546470585,9.306510398529412,8.329982980764706,41.0,301723.0,0.013588622677091239
2008,Qatar,7.368823529411764,1.0,6.188920701705882,10.0,8.110582726705882,4.3276872328,7.831458185764705,9.371006932352941,8.41179299617647,33.0,367149.0,0.008988176462417166
2009,Qatar,7.359411764705882,1.0,6.136240510352941,10.0,8.02789805835294,4.6369163104,7.795122916882352,9.43550346617647,8.493603011588235,44.0,442932.0,0.009933804737521786
2010,Qatar,7.35,1.0,6.083560319,10.0,7.94521339,4.946145388,7.758787647999999,9.5,8.575413027,47.0,523563.0,0.008976952152845025
2011,Qatar,7.23,2.0,6.348887707,10.0,8.081746739,4.906868831000001,7.772532694,5.947447447,7.493204812999999,50.0,558761.0,0.00894836969652499
2012,Qatar,7.5,1.0,6.46634535,10.0,7.935431746,4.915888198999999,7.789460463999999,9.5,8.765284886,43.0,586307.0,0.0073340417221694435
2013,Qatar,7.54,1.0,6.426824369,10.0,8.151889187,5.2056350810000005,7.680402622000001,10.0,8.922816097,37.0,608776.0,0.0060777691630419075
2014,Qatar,7.68,1.0,6.413731325,10.0,9.11899588,5.463566694,7.942426715,10.0,8.397291541,55.0,629627.0,0.00873533060049839
2015,Qatar,7.43,2.0,6.300014732999999,10.0,8.370681252,4.866612368,7.562793588,10.0,8.358464582,66.0,672458.0,0.009814739359186744
2016,Qatar,7.49,1.0,6.235291357,10.0,8.679786672999999,4.850372704,7.648646029,10.0,8.336798605,70.0,676108.0,0.010353375496222497
1980,Romania,6.0575,1.0,4.55124274825,0.0,6.6055,0.0,5.006125078,0.0,2.6409566669999998,137.60330578512398,2866200.0,0.00480089685943493
1985,Romania,5.58,2.0,3.9898932119999997,0.0,6.946035008,0.0,4.125284761,0.0,2.4732,583.8842975206612,2841400.0,0.020549176375049667
1990,Romania,5.02,3.0,6.275098081,5.0,7.175349791,0.0,3.244444444,0.0,2.4732,2079.0,2919600.0,0.07120838471023427
1995,Romania,4.15,4.0,6.247388805,0.0,0.735,0.0,5.54,0.666666667,2.8506525000000003,2793.0,2913000.0,0.09588053553038105
2000,Romania,5.73,4.0,6.242610749,0.0,2.710783703,4.543435,6.927077253999999,5.339024509,6.447319612,2836.0,2929500.0,0.09680832906639358
2001,Romania,5.77,4.0,5.14069396,5.0,4.186036706,4.9282811539999996,6.842480127000001,5.836786662000001,5.910016288,2720.0,2921486.0,0.09310330427734378
2002,Romania,6.31,3.0,5.071592331000001,5.0,6.222992779,5.307692308,6.961089744,7.649461187999999,6.326585637000001,3067.0,2875101.0,0.1066745133475311
2003,Romania,6.49,3.0,5.523973282999999,5.0,6.618383961,5.993589743999999,7.18534188,7.734569551,6.545695832000001,2894.0,2993019.0,0.09669166817851808
2004,Romania,6.63,3.0,5.25511784,5.0,6.538848876,5.954281567000001,7.158340151,7.8013366070000005,6.80196783,2720.0,3030172.0,0.08976388139023131
2005,Romania,7.24,2.0,5.465921207,10.0,8.298406922,6.516456824,7.787939077000001,7.77478833,6.682391989,2603.0,3045324.0,0.08547530574743442
2006,Romania,7.03,2.0,5.379862672000001,10.0,8.481818118,6.3618945039999995,7.631550517000001,7.5395821089999995,6.379474097999999,2721.0,3052218.0,0.08914828495212335
2007,Romania,7.57,1.0,5.86283394,10.0,8.877979792,7.0968973879999995,8.13320721,8.135625289,7.048040277999999,2430.0,3054484.0,0.0795551720028653
2008,Romania,7.32,2.0,6.021388009,10.0,8.243111882000001,6.967466731,8.083794832,8.070457812,7.006805911,2472.0,3048866.0,0.08107932588706752
2009,Romania,7.45,1.0,6.018657889,10.0,9.034164347,6.601213948,8.062676566,7.706840582000001,6.972524428,2586.0,3055180.0,0.08464313068297122
2010,Romania,7.3,2.0,5.722801757999999,10.0,9.101142252,6.54947267,7.98870054,9.00232196,7.376574649,2766.0,3050480.0,0.09067425454354724
2011,Romania,7.34,2.0,5.573877561000001,10.0,9.345332873,6.340766121000001,7.792788485,9.273175789,7.498679064,2536.0,3050462.0,0.08313494808327394
2012,Romania,7.47,1.0,5.559493359,10.0,9.379423627000001,6.32229123,7.739973968999999,9.638607406,7.76141566,2495.0,2880956.0,0.08660319699433106
2013,Romania,7.63,1.0,5.7417438810000005,10.0,9.520623437000001,7.154052227999999,8.001091482,9.623111031,7.8814684139999995,2407.0,2902422.0,0.08293073853492014
2014,Romania,7.74,1.0,5.96805495,10.0,9.433718805,7.48518473,8.515555155,9.724,7.781760321,2209.0,2917749.0,0.07570904831087252
2015,Romania,7.7,1.0,5.947150201,10.0,9.398782021,7.461856912999999,8.477391452,9.800333333,7.7954924420000005,2228.0,2931496.0,0.07600215043786517
2016,Romania,7.69,1.0,6.040355698,10.0,9.34147173,7.489308742,8.441503074,9.788780308,7.77671259,1969.0,2945568.0,0.06684619061586763
2009,Saudi Arabia,6.7552941176470584,1.0,5.519895378411766,10.0,7.931844405941176,3.185491510882353,7.222113654764706,7.910829749058824,8.007033519411765,59.0,241306.08000000002,0.024450274937125496
2012,Saudi Arabia,6.42,3.0,5.194328677,10.0,7.70344549,2.572023616,6.107737602,9.0,8.090377302,76.0,482012.16000000003,0.015767237075512783
2000,Serbia,6.068333333333333,4.0,4.56158626475,2.916666666666667,5.650880225,3.9569433399166662,6.957062318,9.30635576825,6.54537968775,1543.0,1110851.0,0.13890251707924825
2001,Serbia,6.046666666666667,4.0,4.60571277,3.3333333333333335,5.429736018,3.981457935333333,6.9987801009999995,9.322708236,6.601438444,1442.0,1117999.0,0.1289804373706953
2002,Serbia,6.025,4.0,4.64983927525,3.75,5.208591811,4.005972530749999,7.040497884,9.33906070375,6.65749720025,1446.0,1116564.0,0.12950444399067138
2003,Serbia,6.003333333333333,4.0,4.6939657805,4.166666666666667,4.987447604,4.030487126166666,7.082215667,9.3554131715,6.7135559565,1378.0,1106280.0,0.12456159380988538
2004,Serbia,5.9816666666666665,4.0,4.73809228575,4.583333333333334,4.766303397,4.0550017215833325,7.123933449999999,9.37176563925,6.76961471275,1345.0,1093778.0,0.12296828058344564
2005,Serbia,5.96,4.0,4.782218791,5.0,4.54515919,4.0795163169999995,7.165651232999999,9.388118107,6.825673469,1437.0,1078540.0,0.13323567044337717
2006,Serbia,6.39,3.0,4.737417795,5.0,7.113903122999999,3.8175424419999997,7.106635859,9.449985163,6.816770041,1443.0,1064812.0,0.13551687997505663
2007,Serbia,6.77,3.0,5.141977964,5.0,7.384615915,4.9969335919999995,7.430004902,9.646087604,6.879620264,1353.0,1051329.0,0.12869425270300733
2008,Serbia,6.55,3.0,4.867482938999999,5.0,7.337797667999999,4.833552661000001,7.424169448,9.538981365,6.803835511,1289.0,1035157.0,0.12452217393110417
2009,Serbia,6.58,3.0,4.760331028,5.0,7.720103242,4.032075867,7.269458857,9.600063895,6.818038378,1373.0,1020674.0,0.13451895512181167
2010,Serbia,6.56,3.0,4.920321511,5.0,7.942809753,3.8064461730000003,7.19761502,8.322979056,6.466296905,1207.0,1008522.0,0.11968008630451295
2011,Serbia,6.64,3.0,4.953779899,5.0,7.865813377,3.80966925,7.1456229,8.161613303,6.860683056,1256.0,1000759.0,0.12550474190089722
2012,Serbia,6.55,3.0,4.910669454,5.0,7.868781051,3.7640643889999996,7.167666115,7.338051336,6.563226137000001,1243.0,993068.0,0.12516766223461032
2013,Serbia,6.68,3.0,4.765966926,5.0,7.757348726,4.287343488,7.357740487999999,7.344974099,6.68829133,1197.0,987642.0,0.12119776194208023
2014,Serbia,6.71,3.0,4.82831294,5.0,7.72608183,4.65144503,7.659238856,6.803999999999999,6.531906475,1134.0,982170.0,0.11545862732520847
2015,Serbia,6.76,3.0,4.892576109,5.0,7.845666799,4.569123973,7.568040625,8.052666667,7.056274537,1062.0,976577.0,0.10874718532179234
1985,Seychelles,6.928,3.0,5.0708147962000005,6.0,8.1692322742,5.362866487400001,7.7688759376,8.0366742766,7.1774405546,8.0,7900.0,0.10126582278481013
2001,Seychelles,7.006,3.0,5.195674916400001,7.0,8.1911410484,6.0130159218,7.9359956901999995,7.9441723742,7.2003790422,6.0,9888.0,0.06067961165048544
2002,Seychelles,7.0255,3.0,5.22688994645,7.25,8.19661824195,6.175553280400001,7.97777562835,7.9210468986,7.2061136641,5.0,10446.0,0.047865211564235115
2003,Seychelles,7.045,3.0,5.2581049765,7.5,8.2020954355,6.338090639000001,8.0195555665,7.897921423,7.211848286,8.0,11050.0,0.07239819004524888
2004,Seychelles,7.0645,3.0,5.289320006550001,7.75,8.20757262905,6.5006279976000005,8.06133550465,7.8747959474,7.2175829079,6.0,11676.0,0.051387461459403906
2005,Seychelles,7.084,3.0,5.3205350366,8.0,8.2130498226,6.6631653562,8.1031154428,7.8516704718,7.2233175298,5.0,12304.0,0.0406371911573472
2006,Seychelles,7.1035,3.0,5.35175006665,8.25,8.21852701615,6.8257027148,8.14489538095,7.8285449962,7.2290521516999995,8.0,12663.0,0.06317618257916766
2007,Seychelles,7.123,3.0,5.3829650967000005,8.5,8.2240042097,6.9882400734,8.186675319099999,7.8054195206,7.2347867736,6.0,13027.0,0.04605818684271129
2008,Seychelles,7.1425,3.0,5.414180126750001,8.75,8.22948140325,7.150777432,8.22845525725,7.782294045,7.2405213955,4.0,13402.0,0.029846291598268914
2009,Seychelles,7.162,3.0,5.4453951568,9.0,8.2349585968,7.3133147906,8.2702351954,7.7591685694,7.2462560173999995,4.0,13762.0,0.029065542799011773
2010,Seychelles,7.1815,3.0,5.47661018685,9.25,8.24043579035,7.4758521492,8.31201513355,7.7360430938,7.2519906393,6.0,14068.0,0.04264998578333807
2011,Seychelles,7.2010000000000005,3.0,5.507825216900001,9.5,8.2459129839,7.6383895078,8.353795071699999,7.7129176182000005,7.2577252612,5.0,13471.0,0.03711676935639522
2012,Seychelles,7.2205,3.0,5.53904024695,9.75,8.25139017745,7.8009268664,8.395575009849999,7.6897921426,7.2634598830999995,3.0,13691.0,0.02191220509823972
2013,Seychelles,7.24,2.0,5.570255277,10.0,8.256867371,7.963464225,8.437354948,7.666666667,7.269194505,9.0,14010.0,0.06423982869379015
2014,Seychelles,7.46,1.0,5.423378182,10.0,9.103162354,7.963464225,8.12278329,8.0,7.334101837,4.0,14431.0,0.027718106853301918
2015,Seychelles,7.33,2.0,5.520896302000001,10.0,9.326300808,7.963464225,7.668264711,8.0,7.39581686,7.0,14823.0,0.04722390879039331
1980,Singapore,7.42,1.0,8.129638554,0.0,6.509242088,8.0,9.278888889,9.63630297,6.181535826,269.0,301000.0,0.0893687707641196
1985,Singapore,7.65,1.0,7.24807021,5.0,8.285969945,10.0,9.956666667,9.666333,6.190603754,324.0,292500.0,0.11076923076923077
1990,Singapore,8.49,1.0,7.248044027000001,10.0,9.335911981,10.0,9.900740741,10.0,7.738916667000001,354.0,359200.0,0.09855233853006681
1995,Singapore,8.88,1.0,8.308627592,10.0,9.686557505,9.342083333,9.445798611,10.0,8.555701852,364.0,457000.0,0.07964989059080962
2000,Singapore,8.7,1.0,8.581327256,10.0,9.463495782999999,7.2494625,9.126890764,10.0,8.33976811,309.0,555800.0,0.05559553796329615
2001,Singapore,8.67,1.0,8.560387841,10.0,9.597316574,7.634885577,9.214151842,10.0,8.170006238,305.0,573200.0,0.05321004884856943
2002,Singapore,8.79,1.0,8.655395352000001,10.0,9.649815105,7.326923077000001,9.137564102999999,10.0,8.635058609,321.0,582400.0,0.05511675824175824
2003,Singapore,8.73,1.0,8.369676304,10.0,9.652989194,7.243589743999999,9.144230769,10.0,8.661249085,320.0,592400.0,0.05401755570560432
2004,Singapore,8.8,1.0,8.26311982,10.0,9.557938302,7.5363825360000005,9.171194565,10.0,8.8537856,335.0,598400.0,0.05598262032085562
2005,Singapore,8.91,1.0,8.488015054,10.0,9.714675799,8.403386346,9.369386959,10.0,8.732327187000001,359.0,605700.0,0.05927026580815585
2006,Singapore,8.98,1.0,8.555737462,10.0,9.531455495,8.429588988999999,9.386255174,10.0,8.836271368,372.0,616100.0,0.060379808472650544
2007,Singapore,8.96,1.0,8.608790641,10.0,9.349577392,8.480545539,9.42749308,9.320076578,8.67629007,328.0,609000.0,0.053858784893267654
2008,Singapore,8.92,1.0,8.504687769,10.0,9.100147094,8.304746627,9.385593665,9.338607924,8.693793673,319.0,616400.0,0.05175210902011681
2009,Singapore,8.77,1.0,8.239209844,10.0,9.164170863999999,8.470784137,9.396267649,9.238690572000001,8.671883897999999,349.0,626800.0,0.055679642629227824
2010,Singapore,8.76,1.0,8.228166632999999,10.0,8.912042389,8.579777431,9.393871222000001,10.0,8.971306294,296.0,630600.0,0.04693942277196321
2011,Singapore,8.76,1.0,8.22166423,10.0,8.882050906,8.516130742,9.337029538,10.0,8.958932143,308.0,631700.0,0.048757321513376604
2012,Singapore,8.64,1.0,8.191138363,10.0,9.032916546000001,8.51719852,8.862795719,10.0,8.956404935,392.0,632900.0,0.061937114868067626
2013,Singapore,8.64,1.0,8.141414827,10.0,9.232657172,8.55039217,8.835091381,10.0,8.91486133,357.0,631208.0,0.05655821852701487
2014,Singapore,8.84,1.0,8.197614768,10.0,9.449403654,8.971595806,9.493861319,10.0,8.965926835,355.0,630881.0,0.05627051694376594
2015,Singapore,8.84,1.0,8.286821638,10.0,9.83885347,8.469574792000001,9.249622839,10.0,8.821298834,329.0,629999.0,0.05222230511477002
1985,Slovenia,5.973333333333333,2.0,7.477499533,6.0,5.2362506516666665,0.0,7.7680842960000005,8.295190454333333,6.349979900000001,647.0,260700.0,0.24817798235519756
1990,Slovenia,5.641666666666666,2.0,7.949882705499999,5.0,4.178125325833333,0.0,7.6395977035,7.971149425166667,6.043526291000001,553.0,277800.0,0.19906407487401007
1995,Slovenia,5.31,3.0,8.422265878,5.0,3.12,5.0,7.511111111,7.647108396,5.737072682000001,564.0,287800.0,0.1959694232105629
2000,Slovenia,6.58,3.0,5.988992962999999,5.0,7.491671625,5.3044925,7.929495767000001,8.192820355,6.560283748,588.0,297696.0,0.19751693002257337
2001,Slovenia,6.81,2.0,5.94743807,10.0,8.865558391,5.3044925,7.951816567000001,8.197665117,6.28553192,581.0,311844.0,0.18631110427008377
2002,Slovenia,6.77,2.0,5.729021705,10.0,8.740930589,4.807692308,7.808976389,9.008456276,6.503165031,540.0,314479.0,0.17171257858235367
2003,Slovenia,6.88,2.0,5.591455567000001,10.0,8.945205387,4.724358973999999,7.886395077,9.16533569,6.968685682,562.0,315456.0,0.17815479813349563
2004,Slovenia,6.88,2.0,5.425829315,10.0,8.752389992000001,5.850360577000001,8.023623566,9.179191155,7.142162731,512.0,315288.0,0.16239121057572758
2005,Slovenia,6.91,2.0,5.866083026,10.0,8.793087754,5.952292152,7.9161302010000005,9.152450019,7.061396761,503.0,314730.0,0.15981952784926762
2006,Slovenia,6.98,2.0,6.027484188,10.0,9.10287739,6.024214885,7.872148165,9.250486431,6.893216432000001,529.0,313755.0,0.16860289079058502
2007,Slovenia,6.95,2.0,5.96987258,10.0,9.247361493,6.295045636,7.9209859510000005,8.847373268,6.8254965610000005,434.0,315897.0,0.13738655321196466
2008,Slovenia,7.01,2.0,6.071632042999999,10.0,9.423703686,6.354074991,7.872466107,8.926620302,6.95972327,408.0,319105.0,0.12785760172983815
2009,Slovenia,7.02,2.0,6.212338998,10.0,9.632825551,5.1258578880000005,7.629944586000001,8.844711872000001,7.05378853,447.0,316752.0,0.1411198666464616
2010,Slovenia,6.82,3.0,5.974670463,10.0,9.549126496,4.843403681,7.618501895,7.531659488,6.6769987,414.0,315209.0,0.13134142743386135
2011,Slovenia,6.83,3.0,5.98529281,10.0,9.539394313999999,4.467152223,7.467606481,7.473282609,6.66406778,435.0,314052.0,0.13851209353864966
2012,Slovenia,6.84,3.0,5.891585714,10.0,9.497790222999999,4.314135588,7.363897418,7.7872041329999995,6.8023837689999995,440.0,313295.0,0.14044271373625497
2013,Slovenia,6.75,3.0,5.827004822,10.0,9.659691468,4.7214197460000005,7.479489085,6.3335877,6.374322127999999,446.0,314098.0,0.1419938999929958
2014,Slovenia,7.01,2.0,6.105373325,10.0,9.76875904,5.428846635,8.089776853,7.573666667,6.829182457999999,388.0,314707.0,0.12328928177638247
